id_interacao;cliente_id;canal;departamento;status;data_hora;payload_detalhes
INT-002012;CLI-44693;whatsapp;Suporte Tecnico;pendente;2026-11-30 03:47:06;"{""numero_origem"": ""+55719581703336"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 22, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-002013;CLI-59855;email;Suporte Tecnico;cancelado;2026-12-02 18:57:35;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1732, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 15.68}"
INT-002014;CLI-19343;chat_site;Comercial;resolvido;2026-04-20 05:06:44;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.167.229"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-002015;CLI-13098;whatsapp;Financeiro;em_andamento;2026-03-25 16:01:26;"{""numero_origem"": ""+55219327589578"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 147, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-002016;CLI-21937;chat_site;Financeiro;resolvido;2026-08-01 22:21:48;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.217.50"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-002017;CLI-54091;whatsapp;Ouvidoria;resolvido;2026-10-08 17:47:36;"{""numero_origem"": ""+55319607802506"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 38, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-002018;CLI-45537;whatsapp;Suporte Tecnico;cancelado;2026-02-04 13:47:51;"{""numero_origem"": ""+55219869724643"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 89, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-002019;CLI-86780;email;Financeiro;pendente;2026-04-27 08:43:38;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 1165, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 13.44}"
INT-002020;CLI-98555;whatsapp;Comercial;pendente;2026-08-24 09:04:14;"{""numero_origem"": ""+55219608154874"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 144, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-002021;CLI-59707;telefone;Ouvidoria;cancelado;2026-03-28 23:33:55;"{""duracao_chamada_seg"": 85, ""fila_espera_seg"": 122, ""protocolo"": ""5268072026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 0}"
INT-002022;CLI-84581;whatsapp;Financeiro;cancelado;2026-08-05 08:23:52;"{""numero_origem"": ""+55419916275638"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 123, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-002023;CLI-99805;whatsapp;Comercial;resolvido;2026-07-25 21:44:41;"{""numero_origem"": ""+55319741508537"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 45, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-002024;CLI-75544;whatsapp;Financeiro;pendente;2026-05-11 04:11:03;"{""numero_origem"": ""+55319223122785"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 137, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-002025;CLI-49879;telefone;Suporte Tecnico;em_andamento;2026-11-05 05:51:12;"{""duracao_chamada_seg"": 679, ""fila_espera_seg"": 193, ""protocolo"": ""1569762026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-002026;CLI-57782;chat_site;Comercial;em_andamento;2026-08-06 21:50:14;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.71.180"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-002027;CLI-83017;chat_site;Comercial;cancelado;2026-12-07 08:35:54;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.214.156"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-002028;CLI-95172;whatsapp;Comercial;resolvido;2026-11-30 20:48:17;"{""numero_origem"": ""+55119943792449"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 16, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-002029;CLI-61867;telefone;Comercial;cancelado;2026-01-14 14:21:37;"{""duracao_chamada_seg"": 891, ""fila_espera_seg"": 152, ""protocolo"": ""5825432026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 2}"
INT-002030;CLI-41701;chat_site;Suporte Tecnico;cancelado;2026-01-30 09:22:18;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.111.71"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-002031;CLI-41925;whatsapp;Comercial;pendente;2026-03-27 21:14:53;"{""numero_origem"": ""+55719552999130"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 61, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-002032;CLI-18385;whatsapp;Ouvidoria;cancelado;2026-10-16 23:39:56;"{""numero_origem"": ""+55119706793291"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 57, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-002033;CLI-86470;email;Comercial;resolvido;2026-12-22 07:30:41;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2565, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 18.84}"
INT-002034;CLI-48066;chat_site;Suporte Tecnico;resolvido;2026-09-30 02:27:50;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.248.215"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-002035;CLI-62375;telefone;Financeiro;em_andamento;2026-12-02 16:06:28;"{""duracao_chamada_seg"": 465, ""fila_espera_seg"": 168, ""protocolo"": ""8415712026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-002036;CLI-42407;email;Ouvidoria;resolvido;2026-11-02 04:20:47;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 795, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 1.05}"
INT-002037;CLI-35343;telefone;Comercial;cancelado;2026-08-26 04:21:10;"{""duracao_chamada_seg"": 207, ""fila_espera_seg"": 73, ""protocolo"": ""9856232026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 1}"
INT-002038;CLI-98031;whatsapp;Financeiro;pendente;2026-03-19 11:41:31;"{""numero_origem"": ""+55719187322388"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 111, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-002039;CLI-45588;email;Ouvidoria;em_andamento;2026-09-17 22:47:33;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3147, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 17.16}"
INT-002040;CLI-89868;telefone;Suporte Tecnico;pendente;2026-09-12 01:57:45;"{""duracao_chamada_seg"": 861, ""fila_espera_seg"": 20, ""protocolo"": ""1922532026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 3}"
INT-002041;CLI-57818;email;Ouvidoria;em_andamento;2026-03-18 03:29:35;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 3503, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 2.69}"
INT-002042;CLI-27448;telefone;Financeiro;pendente;2026-04-12 08:06:39;"{""duracao_chamada_seg"": 819, ""fila_espera_seg"": 171, ""protocolo"": ""9906312026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 3}"
INT-002043;CLI-91879;chat_site;Suporte Tecnico;pendente;2026-12-04 03:33:51;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.86.186"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-002044;CLI-54661;email;Ouvidoria;cancelado;2026-09-26 03:47:55;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 3436, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 21.6}"
INT-002045;CLI-81977;telefone;Financeiro;cancelado;2026-03-27 05:35:50;"{""duracao_chamada_seg"": 861, ""fila_espera_seg"": 154, ""protocolo"": ""5517472026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 1}"
INT-002046;CLI-68564;whatsapp;Comercial;em_andamento;2026-04-27 07:53:40;"{""numero_origem"": ""+55419142887332"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 35, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-002047;CLI-45158;email;Comercial;resolvido;2026-09-29 20:12:55;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2449, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 12.82}"
INT-002048;CLI-51920;chat_site;Suporte Tecnico;em_andamento;2026-02-15 13:04:00;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.191.93"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 9}"
INT-002049;CLI-28436;telefone;Ouvidoria;em_andamento;2026-10-26 10:05:38;"{""duracao_chamada_seg"": 294, ""fila_espera_seg"": 127, ""protocolo"": ""1929592026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 2}"
INT-002050;CLI-39422;telefone;Financeiro;resolvido;2026-10-14 08:26:44;"{""duracao_chamada_seg"": 108, ""fila_espera_seg"": 92, ""protocolo"": ""1484392026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 0}"
INT-002051;CLI-28350;email;Comercial;cancelado;2026-11-18 18:36:54;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1107, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 13.71}"
INT-002052;CLI-83042;telefone;Financeiro;em_andamento;2026-06-07 12:04:15;"{""duracao_chamada_seg"": 733, ""fila_espera_seg"": 73, ""protocolo"": ""2600082026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-002053;CLI-97480;whatsapp;Suporte Tecnico;cancelado;2026-04-27 21:55:13;"{""numero_origem"": ""+55219531453464"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 59, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-002054;CLI-21599;telefone;Suporte Tecnico;pendente;2026-03-05 08:44:02;"{""duracao_chamada_seg"": 526, ""fila_espera_seg"": 204, ""protocolo"": ""7615882026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 3}"
INT-002055;CLI-53614;telefone;Financeiro;pendente;2026-11-01 08:38:08;"{""duracao_chamada_seg"": 854, ""fila_espera_seg"": 13, ""protocolo"": ""5366252026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-002056;CLI-97978;whatsapp;Suporte Tecnico;cancelado;2026-05-01 12:55:21;"{""numero_origem"": ""+55319777566055"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 105, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-002057;CLI-61185;telefone;Comercial;resolvido;2026-10-23 14:25:48;"{""duracao_chamada_seg"": 339, ""fila_espera_seg"": 139, ""protocolo"": ""8064622026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 1}"
INT-002058;CLI-18411;email;Comercial;pendente;2026-01-06 18:52:58;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1885, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 11.27}"
INT-002059;CLI-69371;chat_site;Ouvidoria;cancelado;2026-04-15 11:27:02;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.33.66"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-002060;CLI-48677;telefone;Financeiro;em_andamento;2026-04-18 13:30:15;"{""duracao_chamada_seg"": 507, ""fila_espera_seg"": 227, ""protocolo"": ""8108592026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 0}"
INT-002061;CLI-81848;whatsapp;Ouvidoria;pendente;2026-02-01 23:31:44;"{""numero_origem"": ""+55119945245743"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 87, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-002062;CLI-90369;chat_site;Ouvidoria;resolvido;2026-02-11 16:02:08;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.5.57"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-002063;CLI-87839;telefone;Ouvidoria;resolvido;2026-04-02 12:31:34;"{""duracao_chamada_seg"": 545, ""fila_espera_seg"": 98, ""protocolo"": ""2536692026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 1}"
INT-002064;CLI-59221;chat_site;Comercial;em_andamento;2026-03-18 18:24:38;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.252.96"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-002065;CLI-36247;email;Ouvidoria;em_andamento;2026-06-02 06:45:04;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2108, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 17.97}"
INT-002066;CLI-16306;chat_site;Ouvidoria;cancelado;2026-11-12 22:16:02;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.120.117"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 9}"
INT-002067;CLI-57349;whatsapp;Comercial;resolvido;2026-09-14 19:44:01;"{""numero_origem"": ""+55419444097744"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 109, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-002068;CLI-13646;chat_site;Financeiro;pendente;2026-01-19 02:14:32;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.65.13"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-002069;CLI-80209;chat_site;Financeiro;em_andamento;2026-04-13 15:57:52;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.117.92"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-002070;CLI-38788;telefone;Comercial;cancelado;2026-08-06 02:02:40;"{""duracao_chamada_seg"": 152, ""fila_espera_seg"": 112, ""protocolo"": ""7932872026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-002071;CLI-29470;email;Comercial;resolvido;2026-04-19 21:32:31;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2006, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 17.77}"
INT-002072;CLI-57440;whatsapp;Ouvidoria;pendente;2026-03-04 13:17:46;"{""numero_origem"": ""+55119901391499"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 73, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-002073;CLI-93496;chat_site;Comercial;em_andamento;2026-08-23 20:56:07;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.23.248"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-002074;CLI-52818;telefone;Financeiro;pendente;2026-01-15 16:24:08;"{""duracao_chamada_seg"": 375, ""fila_espera_seg"": 156, ""protocolo"": ""7259192026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 0}"
INT-002075;CLI-12501;email;Comercial;em_andamento;2026-09-05 05:34:17;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1429, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 7.97}"
INT-002076;CLI-31250;telefone;Financeiro;em_andamento;2026-12-15 10:58:07;"{""duracao_chamada_seg"": 750, ""fila_espera_seg"": 10, ""protocolo"": ""5553802026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 1}"
INT-002077;CLI-32394;telefone;Comercial;pendente;2026-07-18 10:43:12;"{""duracao_chamada_seg"": 871, ""fila_espera_seg"": 65, ""protocolo"": ""8979042026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 0}"
INT-002078;CLI-73773;email;Financeiro;cancelado;2026-02-08 18:11:29;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3816, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 15.8}"
INT-002079;CLI-18203;email;Financeiro;em_andamento;2026-05-13 22:32:45;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 3814, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 6.54}"
INT-002080;CLI-87370;email;Comercial;pendente;2026-10-13 07:50:49;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 975, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 13.54}"
INT-002081;CLI-85296;chat_site;Financeiro;pendente;2026-08-06 14:47:28;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.176.225"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 9}"
INT-002082;CLI-70324;chat_site;Ouvidoria;cancelado;2026-09-06 19:53:58;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.86.104"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-002083;CLI-27995;email;Financeiro;cancelado;2026-10-26 16:36:40;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 469, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 11.21}"
INT-002084;CLI-64154;chat_site;Suporte Tecnico;em_andamento;2026-05-13 08:16:10;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.101.119"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-002085;CLI-83877;whatsapp;Suporte Tecnico;em_andamento;2026-09-30 23:44:42;"{""numero_origem"": ""+55319781117617"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 11, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-002086;CLI-18794;telefone;Financeiro;pendente;2026-10-07 10:57:34;"{""duracao_chamada_seg"": 438, ""fila_espera_seg"": 10, ""protocolo"": ""2266252026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 0}"
INT-002087;CLI-96584;whatsapp;Suporte Tecnico;cancelado;2026-10-01 09:54:11;"{""numero_origem"": ""+55219239469082"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 117, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-002088;CLI-44994;whatsapp;Suporte Tecnico;em_andamento;2026-07-20 14:46:00;"{""numero_origem"": ""+55119876318609"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 125, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-002089;CLI-23084;email;Ouvidoria;em_andamento;2026-04-04 01:44:34;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3138, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 18.68}"
INT-002090;CLI-33993;whatsapp;Comercial;em_andamento;2026-05-12 21:52:20;"{""numero_origem"": ""+55419226917600"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 54, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-002091;CLI-13302;whatsapp;Suporte Tecnico;resolvido;2026-02-21 02:36:35;"{""numero_origem"": ""+55219220693274"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 83, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-002092;CLI-36593;whatsapp;Suporte Tecnico;em_andamento;2026-12-22 16:09:16;"{""numero_origem"": ""+55119109685838"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 147, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-002093;CLI-11670;chat_site;Ouvidoria;pendente;2026-06-26 08:42:17;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.174.246"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-002094;CLI-20938;whatsapp;Comercial;em_andamento;2026-07-30 20:31:12;"{""numero_origem"": ""+55219451106667"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 34, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-002095;CLI-22908;email;Comercial;cancelado;2026-09-21 00:38:56;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2477, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 0.86}"
INT-002096;CLI-24601;telefone;Financeiro;pendente;2026-06-19 16:50:48;"{""duracao_chamada_seg"": 92, ""fila_espera_seg"": 100, ""protocolo"": ""4627792026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 1}"
INT-002097;CLI-63010;whatsapp;Financeiro;pendente;2026-04-01 14:41:13;"{""numero_origem"": ""+55119212678696"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 82, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-002098;CLI-23997;chat_site;Financeiro;pendente;2026-10-24 13:47:48;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.247.18"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-002099;CLI-50481;email;Ouvidoria;resolvido;2026-06-10 02:22:36;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 3873, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 6.05}"
INT-002100;CLI-81703;telefone;Ouvidoria;cancelado;2026-01-23 21:16:49;"{""duracao_chamada_seg"": 554, ""fila_espera_seg"": 184, ""protocolo"": ""6680452026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 0}"
INT-002101;CLI-61808;chat_site;Financeiro;pendente;2026-08-01 06:01:50;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.214.67"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-002102;CLI-40898;chat_site;Comercial;cancelado;2026-09-24 18:32:23;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.218.111"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-002103;CLI-73686;email;Financeiro;em_andamento;2026-04-30 10:36:16;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 695, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 6.65}"
INT-002104;CLI-79569;telefone;Ouvidoria;cancelado;2026-04-19 02:40:44;"{""duracao_chamada_seg"": 60, ""fila_espera_seg"": 184, ""protocolo"": ""6227192026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-002105;CLI-41968;chat_site;Financeiro;cancelado;2026-07-31 21:34:57;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.93.6"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-002106;CLI-71404;chat_site;Ouvidoria;cancelado;2026-03-11 16:33:40;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.57.141"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
