id_interacao;cliente_id;canal;departamento;status;data_hora;payload_detalhes
INT-005054;CLI-94613;chat_site;Suporte Tecnico;cancelado;2026-09-12 16:13:33;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.195.90"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-005055;CLI-75286;telefone;Ouvidoria;em_andamento;2026-08-09 15:40:30;"{""duracao_chamada_seg"": 349, ""fila_espera_seg"": 268, ""protocolo"": ""2810472026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 2}"
INT-005056;CLI-15505;email;Financeiro;pendente;2026-05-23 19:58:30;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2463, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 13.09}"
INT-005057;CLI-63862;telefone;Comercial;cancelado;2026-10-04 11:41:47;"{""duracao_chamada_seg"": 865, ""fila_espera_seg"": 128, ""protocolo"": ""9782442026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 1}"
INT-005058;CLI-71964;telefone;Suporte Tecnico;cancelado;2026-11-22 09:12:10;"{""duracao_chamada_seg"": 768, ""fila_espera_seg"": 76, ""protocolo"": ""5075542026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 1}"
INT-005059;CLI-56866;email;Ouvidoria;resolvido;2026-01-04 07:11:27;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2318, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 15.66}"
INT-005060;CLI-13885;telefone;Financeiro;resolvido;2026-09-09 21:26:39;"{""duracao_chamada_seg"": 680, ""fila_espera_seg"": 169, ""protocolo"": ""6825232026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 0}"
INT-005061;CLI-36114;chat_site;Ouvidoria;pendente;2026-11-26 04:46:08;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.16.100"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-005062;CLI-51548;email;Ouvidoria;cancelado;2026-06-05 10:22:48;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 770, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 2.47}"
INT-005063;CLI-80117;email;Ouvidoria;cancelado;2026-05-26 15:37:59;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 1353, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 19.56}"
INT-005064;CLI-21489;whatsapp;Comercial;resolvido;2026-01-04 16:20:29;"{""numero_origem"": ""+55319291216136"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 134, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-005065;CLI-40910;chat_site;Comercial;cancelado;2026-03-19 00:17:41;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.242.143"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-005066;CLI-55225;telefone;Financeiro;em_andamento;2026-10-03 18:58:47;"{""duracao_chamada_seg"": 199, ""fila_espera_seg"": 35, ""protocolo"": ""9802712026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 3}"
INT-005067;CLI-77614;email;Comercial;pendente;2026-02-23 19:14:04;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1975, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 7.2}"
INT-005068;CLI-63194;chat_site;Financeiro;resolvido;2026-08-25 11:48:09;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.53.62"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-005069;CLI-24524;email;Financeiro;cancelado;2026-09-06 12:49:28;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 985, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 10.7}"
INT-005070;CLI-90811;chat_site;Ouvidoria;resolvido;2026-07-03 22:06:48;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.111.181"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-005071;CLI-15625;whatsapp;Comercial;em_andamento;2026-04-17 03:50:17;"{""numero_origem"": ""+55119904966235"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 72, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-005072;CLI-42983;telefone;Comercial;em_andamento;2026-06-21 18:39:52;"{""duracao_chamada_seg"": 832, ""fila_espera_seg"": 178, ""protocolo"": ""8472562026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-005073;CLI-13479;email;Comercial;resolvido;2026-04-09 22:32:42;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 252, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 12.4}"
INT-005074;CLI-94288;telefone;Financeiro;cancelado;2026-11-02 23:10:39;"{""duracao_chamada_seg"": 750, ""fila_espera_seg"": 110, ""protocolo"": ""9643652026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 1}"
INT-005075;CLI-67032;telefone;Financeiro;em_andamento;2026-06-15 04:26:37;"{""duracao_chamada_seg"": 746, ""fila_espera_seg"": 144, ""protocolo"": ""6794032026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-005076;CLI-44624;chat_site;Ouvidoria;pendente;2026-02-24 22:46:29;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.230.142"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-005077;CLI-14075;whatsapp;Comercial;resolvido;2026-10-16 11:41:38;"{""numero_origem"": ""+55319701108361"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 36, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-005078;CLI-67455;email;Ouvidoria;pendente;2026-10-11 19:42:19;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1006, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 8.45}"
INT-005079;CLI-84135;email;Ouvidoria;pendente;2026-06-22 06:25:08;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2528, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 5.49}"
INT-005080;CLI-33363;chat_site;Ouvidoria;pendente;2026-07-27 20:02:05;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.105.180"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-005081;CLI-43640;telefone;Financeiro;resolvido;2026-02-28 13:49:46;"{""duracao_chamada_seg"": 436, ""fila_espera_seg"": 285, ""protocolo"": ""8725352026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 3}"
INT-005082;CLI-35248;chat_site;Suporte Tecnico;cancelado;2026-05-24 22:55:09;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.35.179"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-005083;CLI-59991;chat_site;Financeiro;resolvido;2026-07-31 03:10:21;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.146.144"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-005084;CLI-89159;telefone;Suporte Tecnico;resolvido;2026-11-22 01:02:18;"{""duracao_chamada_seg"": 868, ""fila_espera_seg"": 83, ""protocolo"": ""8796132026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 1}"
INT-005085;CLI-78858;email;Ouvidoria;cancelado;2026-01-22 05:29:28;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1526, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 4.04}"
INT-005086;CLI-74040;whatsapp;Comercial;cancelado;2026-09-01 11:27:09;"{""numero_origem"": ""+55219177476039"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 79, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-005087;CLI-42647;telefone;Suporte Tecnico;pendente;2026-03-16 16:34:35;"{""duracao_chamada_seg"": 298, ""fila_espera_seg"": 94, ""protocolo"": ""2213272026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 0}"
INT-005088;CLI-96996;whatsapp;Comercial;em_andamento;2026-07-16 05:59:28;"{""numero_origem"": ""+55419746862514"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 127, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-005089;CLI-48707;chat_site;Ouvidoria;pendente;2026-02-05 12:13:53;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.116.95"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-005090;CLI-23529;chat_site;Financeiro;pendente;2026-08-07 12:49:09;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.91.208"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-005091;CLI-32136;email;Financeiro;resolvido;2026-02-26 12:48:50;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 1414, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 8.12}"
INT-005092;CLI-57306;telefone;Ouvidoria;resolvido;2026-04-08 10:57:13;"{""duracao_chamada_seg"": 212, ""fila_espera_seg"": 17, ""protocolo"": ""3161822026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 0}"
INT-005093;CLI-30334;whatsapp;Suporte Tecnico;cancelado;2026-09-25 21:53:12;"{""numero_origem"": ""+55319652155213"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 72, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-005094;CLI-37893;whatsapp;Suporte Tecnico;resolvido;2026-08-14 11:38:03;"{""numero_origem"": ""+55419315246199"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 127, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-005095;CLI-58516;whatsapp;Comercial;em_andamento;2026-02-27 01:13:10;"{""numero_origem"": ""+55219828699663"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 116, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-005096;CLI-97766;chat_site;Suporte Tecnico;resolvido;2026-12-05 09:38:47;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.10.180"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-005097;CLI-97147;email;Ouvidoria;cancelado;2026-09-18 06:58:59;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 522, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 20.82}"
INT-005098;CLI-34558;chat_site;Financeiro;em_andamento;2026-07-09 06:35:41;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.248.52"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-005099;CLI-52898;email;Ouvidoria;em_andamento;2026-06-13 16:42:33;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 973, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 6.96}"
INT-005100;CLI-13616;telefone;Financeiro;resolvido;2026-09-01 00:38:43;"{""duracao_chamada_seg"": 257, ""fila_espera_seg"": 32, ""protocolo"": ""8027342026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-005101;CLI-69434;chat_site;Comercial;cancelado;2026-04-29 00:45:52;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.184.241"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-005102;CLI-89151;telefone;Financeiro;resolvido;2026-04-15 22:14:44;"{""duracao_chamada_seg"": 667, ""fila_espera_seg"": 114, ""protocolo"": ""4007032026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 1}"
INT-005103;CLI-34089;chat_site;Comercial;em_andamento;2026-07-29 19:28:57;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.141.208"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-005104;CLI-53645;whatsapp;Comercial;resolvido;2026-08-20 18:40:21;"{""numero_origem"": ""+55319408902172"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 38, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-005105;CLI-16650;email;Comercial;pendente;2026-08-04 18:06:40;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 291, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 11.33}"
INT-005106;CLI-18374;telefone;Ouvidoria;cancelado;2026-09-03 21:35:57;"{""duracao_chamada_seg"": 766, ""fila_espera_seg"": 41, ""protocolo"": ""6671902026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 2}"
