id_interacao;cliente_id;canal;departamento;status;data_hora;payload_detalhes
INT-007012;CLI-16597;email;Financeiro;resolvido;2026-08-21 14:16:18;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2044, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 18.15}"
INT-007013;CLI-79331;email;Comercial;resolvido;2026-09-28 23:55:52;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2927, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 21.51}"
INT-007014;CLI-96834;chat_site;Financeiro;em_andamento;2026-12-16 12:52:08;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.247.53"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-007015;CLI-97841;email;Financeiro;em_andamento;2026-01-07 07:44:22;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 3932, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 3.92}"
INT-007016;CLI-81133;chat_site;Financeiro;cancelado;2026-12-15 15:05:31;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.48.76"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-007017;CLI-76978;email;Ouvidoria;em_andamento;2026-06-09 04:58:37;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3032, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 2.06}"
INT-007018;CLI-74736;email;Suporte Tecnico;em_andamento;2026-10-21 02:20:47;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1043, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 4.27}"
INT-007019;CLI-95819;whatsapp;Financeiro;pendente;2026-05-01 02:29:44;"{""numero_origem"": ""+55219257912942"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 25, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-007020;CLI-32614;chat_site;Suporte Tecnico;em_andamento;2026-05-24 08:42:24;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.171.28"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-007021;CLI-76037;whatsapp;Ouvidoria;pendente;2026-07-02 18:29:37;"{""numero_origem"": ""+55719137045445"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 63, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-007022;CLI-40400;whatsapp;Suporte Tecnico;pendente;2026-05-16 22:33:50;"{""numero_origem"": ""+55219374343977"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 55, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-007023;CLI-30448;email;Ouvidoria;cancelado;2026-06-10 16:26:13;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2095, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 14.32}"
INT-007024;CLI-18877;chat_site;Ouvidoria;em_andamento;2026-01-19 06:49:13;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.34.79"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-007025;CLI-53489;telefone;Suporte Tecnico;resolvido;2026-02-22 10:14:38;"{""duracao_chamada_seg"": 330, ""fila_espera_seg"": 270, ""protocolo"": ""1273982026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-007026;CLI-40587;email;Suporte Tecnico;resolvido;2026-10-21 16:33:10;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2130, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 2.86}"
INT-007027;CLI-57121;chat_site;Ouvidoria;cancelado;2026-02-18 17:08:24;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.58.66"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-007028;CLI-80792;telefone;Comercial;em_andamento;2026-10-30 01:27:12;"{""duracao_chamada_seg"": 650, ""fila_espera_seg"": 253, ""protocolo"": ""3313992026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 3}"
INT-007029;CLI-28145;whatsapp;Ouvidoria;cancelado;2026-03-20 15:56:57;"{""numero_origem"": ""+55719162446600"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 119, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-007030;CLI-52109;whatsapp;Suporte Tecnico;pendente;2026-12-17 18:59:26;"{""numero_origem"": ""+55219809575213"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 91, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-007031;CLI-89814;whatsapp;Suporte Tecnico;resolvido;2026-01-29 11:30:08;"{""numero_origem"": ""+55719216001711"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 43, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-007032;CLI-57662;telefone;Ouvidoria;cancelado;2026-05-23 15:54:34;"{""duracao_chamada_seg"": 182, ""fila_espera_seg"": 123, ""protocolo"": ""2238772026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 0}"
INT-007033;CLI-68608;chat_site;Suporte Tecnico;cancelado;2026-01-09 12:35:46;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.131.165"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-007034;CLI-27653;telefone;Suporte Tecnico;pendente;2026-06-29 01:36:12;"{""duracao_chamada_seg"": 739, ""fila_espera_seg"": 213, ""protocolo"": ""4064882026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 3}"
INT-007035;CLI-77889;telefone;Ouvidoria;em_andamento;2026-01-12 08:48:59;"{""duracao_chamada_seg"": 554, ""fila_espera_seg"": 111, ""protocolo"": ""7943402026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 1}"
INT-007036;CLI-25589;email;Ouvidoria;cancelado;2026-11-23 09:31:11;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 822, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 10.37}"
INT-007037;CLI-15225;whatsapp;Financeiro;cancelado;2026-10-15 00:09:06;"{""numero_origem"": ""+55219570312941"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 75, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-007038;CLI-53528;telefone;Financeiro;em_andamento;2026-01-27 05:33:42;"{""duracao_chamada_seg"": 515, ""fila_espera_seg"": 90, ""protocolo"": ""3459772026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 1}"
INT-007039;CLI-16310;telefone;Ouvidoria;cancelado;2026-07-29 21:08:49;"{""duracao_chamada_seg"": 440, ""fila_espera_seg"": 177, ""protocolo"": ""3612822026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 0}"
INT-007040;CLI-85747;telefone;Comercial;cancelado;2026-10-26 07:48:03;"{""duracao_chamada_seg"": 309, ""fila_espera_seg"": 40, ""protocolo"": ""9784462026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 0}"
INT-007041;CLI-77211;email;Ouvidoria;pendente;2026-10-22 16:20:16;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1156, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 22.42}"
INT-007042;CLI-93650;whatsapp;Ouvidoria;pendente;2026-01-18 09:43:14;"{""numero_origem"": ""+55219577896346"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 100, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-007043;CLI-65610;email;Suporte Tecnico;cancelado;2026-10-28 08:08:34;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 3149, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 13.37}"
INT-007044;CLI-52376;email;Financeiro;em_andamento;2026-10-11 15:21:31;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 1786, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 5.3}"
INT-007045;CLI-71145;email;Financeiro;resolvido;2026-07-27 05:07:58;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2739, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 20.18}"
INT-007046;CLI-50912;email;Suporte Tecnico;pendente;2026-11-02 16:46:14;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3481, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 14.68}"
INT-007047;CLI-12143;telefone;Comercial;resolvido;2026-06-29 13:48:11;"{""duracao_chamada_seg"": 328, ""fila_espera_seg"": 293, ""protocolo"": ""9466772026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 2}"
INT-007048;CLI-51725;telefone;Comercial;cancelado;2026-02-19 01:50:48;"{""duracao_chamada_seg"": 882, ""fila_espera_seg"": 152, ""protocolo"": ""6005002026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 3}"
INT-007049;CLI-80493;chat_site;Suporte Tecnico;em_andamento;2026-07-27 21:24:41;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.255.166"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-007050;CLI-70428;whatsapp;Financeiro;cancelado;2026-04-12 17:57:57;"{""numero_origem"": ""+55319736278240"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 36, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-007051;CLI-77881;telefone;Comercial;pendente;2026-07-30 11:44:53;"{""duracao_chamada_seg"": 163, ""fila_espera_seg"": 34, ""protocolo"": ""6607332026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 3}"
INT-007052;CLI-29626;whatsapp;Comercial;em_andamento;2026-07-20 17:02:37;"{""numero_origem"": ""+55319255397058"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 135, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-007053;CLI-89924;email;Ouvidoria;resolvido;2026-02-17 12:09:32;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3902, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 22.37}"
INT-007054;CLI-44833;email;Comercial;resolvido;2026-12-26 14:06:28;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2063, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 21.67}"
INT-007055;CLI-29909;telefone;Financeiro;resolvido;2026-04-19 00:24:05;"{""duracao_chamada_seg"": 215, ""fila_espera_seg"": 64, ""protocolo"": ""6124872026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 3}"
INT-007056;CLI-18186;email;Financeiro;cancelado;2026-01-31 08:09:12;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2040, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 4.18}"
INT-007057;CLI-93879;telefone;Financeiro;cancelado;2026-08-31 04:27:12;"{""duracao_chamada_seg"": 739, ""fila_espera_seg"": 188, ""protocolo"": ""2543912026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 1}"
INT-007058;CLI-47973;whatsapp;Ouvidoria;em_andamento;2026-05-08 12:38:37;"{""numero_origem"": ""+55119908424230"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 46, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-007059;CLI-47019;email;Ouvidoria;cancelado;2026-10-31 00:47:43;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2010, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 18.27}"
INT-007060;CLI-59196;email;Ouvidoria;em_andamento;2026-02-20 19:35:26;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 1951, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 9.93}"
INT-007061;CLI-75051;whatsapp;Financeiro;em_andamento;2026-09-16 06:04:33;"{""numero_origem"": ""+55319433024759"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 70, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-007062;CLI-62948;telefone;Financeiro;pendente;2026-12-10 00:38:35;"{""duracao_chamada_seg"": 292, ""fila_espera_seg"": 185, ""protocolo"": ""3140932026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 1}"
INT-007063;CLI-53725;chat_site;Ouvidoria;pendente;2026-08-28 06:20:56;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.147.241"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-007064;CLI-61531;telefone;Ouvidoria;pendente;2026-01-18 10:18:45;"{""duracao_chamada_seg"": 636, ""fila_espera_seg"": 200, ""protocolo"": ""1006822026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 3}"
INT-007065;CLI-47786;whatsapp;Comercial;cancelado;2026-05-14 23:45:18;"{""numero_origem"": ""+55419212922800"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 108, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-007066;CLI-60742;chat_site;Suporte Tecnico;em_andamento;2026-01-13 05:01:24;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.95.46"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-007067;CLI-81036;email;Financeiro;pendente;2026-09-10 17:31:47;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2767, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 8.49}"
INT-007068;CLI-73891;chat_site;Suporte Tecnico;em_andamento;2026-09-22 02:21:34;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.166.120"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-007069;CLI-97223;chat_site;Comercial;cancelado;2026-08-24 10:25:32;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.241.126"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-007070;CLI-91139;email;Ouvidoria;resolvido;2026-06-27 19:03:48;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1567, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 17.55}"
INT-007071;CLI-49363;whatsapp;Financeiro;pendente;2026-04-21 01:33:33;"{""numero_origem"": ""+55319474944138"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 29, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-007072;CLI-59945;email;Financeiro;resolvido;2026-08-15 07:47:14;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2459, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 7.79}"
INT-007073;CLI-72858;chat_site;Suporte Tecnico;em_andamento;2026-11-03 01:25:21;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.19.219"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-007074;CLI-94366;email;Suporte Tecnico;resolvido;2026-10-10 05:03:16;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 3003, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 2.22}"
INT-007075;CLI-20713;email;Financeiro;pendente;2026-12-17 01:43:40;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 1163, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 12.17}"
INT-007076;CLI-85440;chat_site;Ouvidoria;cancelado;2026-05-18 17:14:19;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.84.172"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-007077;CLI-54220;chat_site;Comercial;pendente;2026-10-23 04:04:15;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.172.248"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-007078;CLI-13389;chat_site;Financeiro;em_andamento;2026-01-14 07:01:48;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.222.3"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-007079;CLI-93324;whatsapp;Financeiro;cancelado;2026-01-02 10:29:57;"{""numero_origem"": ""+55219292832369"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 131, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-007080;CLI-73288;whatsapp;Suporte Tecnico;resolvido;2026-03-20 01:42:33;"{""numero_origem"": ""+55719777491748"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 45, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-007081;CLI-42333;email;Comercial;em_andamento;2026-03-26 01:26:53;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 3209, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 3.79}"
INT-007082;CLI-86116;email;Comercial;resolvido;2026-10-17 12:44:45;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3897, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 10.63}"
INT-007083;CLI-81759;telefone;Financeiro;cancelado;2026-07-21 15:06:13;"{""duracao_chamada_seg"": 790, ""fila_espera_seg"": 46, ""protocolo"": ""6386712026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 1}"
INT-007084;CLI-68425;email;Comercial;pendente;2026-08-02 11:53:24;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 270, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 18.6}"
INT-007085;CLI-25091;whatsapp;Ouvidoria;pendente;2026-02-18 04:22:37;"{""numero_origem"": ""+55719210574298"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 149, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-007086;CLI-97808;whatsapp;Ouvidoria;resolvido;2026-09-15 05:24:54;"{""numero_origem"": ""+55419282699368"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 84, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-007087;CLI-82930;chat_site;Suporte Tecnico;pendente;2026-07-09 21:39:29;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.166.3"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-007088;CLI-11855;chat_site;Suporte Tecnico;resolvido;2026-06-22 00:02:37;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.168.38"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-007089;CLI-26939;whatsapp;Comercial;pendente;2026-11-29 05:41:25;"{""numero_origem"": ""+55219135721970"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 112, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-007090;CLI-34393;whatsapp;Comercial;em_andamento;2026-09-03 07:36:40;"{""numero_origem"": ""+55419134472912"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 105, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-007091;CLI-23935;telefone;Suporte Tecnico;resolvido;2026-09-05 02:28:24;"{""duracao_chamada_seg"": 394, ""fila_espera_seg"": 242, ""protocolo"": ""9920912026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 1}"
INT-007092;CLI-33442;chat_site;Ouvidoria;resolvido;2026-08-23 09:33:04;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.228.219"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-007093;CLI-50327;chat_site;Financeiro;em_andamento;2026-03-16 01:18:38;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.198.223"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-007094;CLI-15498;telefone;Ouvidoria;em_andamento;2026-09-14 21:35:53;"{""duracao_chamada_seg"": 743, ""fila_espera_seg"": 207, ""protocolo"": ""3301322026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-007095;CLI-11537;whatsapp;Financeiro;resolvido;2026-07-20 04:37:59;"{""numero_origem"": ""+55319862219985"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 62, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-007096;CLI-23625;chat_site;Financeiro;cancelado;2026-10-03 05:06:52;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.158.182"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-007097;CLI-61745;telefone;Suporte Tecnico;cancelado;2026-04-17 20:07:45;"{""duracao_chamada_seg"": 355, ""fila_espera_seg"": 208, ""protocolo"": ""1686772026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 1}"
INT-007098;CLI-11754;telefone;Ouvidoria;cancelado;2026-12-19 04:26:04;"{""duracao_chamada_seg"": 297, ""fila_espera_seg"": 207, ""protocolo"": ""4373832026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 3}"
INT-007099;CLI-38120;whatsapp;Suporte Tecnico;em_andamento;2026-10-09 13:30:03;"{""numero_origem"": ""+55419237818191"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 116, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-007100;CLI-55706;chat_site;Suporte Tecnico;resolvido;2026-09-10 13:24:47;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.213.223"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-007101;CLI-41833;chat_site;Comercial;resolvido;2026-01-14 19:23:57;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.33.69"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-007102;CLI-34522;chat_site;Ouvidoria;pendente;2026-12-18 15:29:49;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.191.238"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-007103;CLI-55611;email;Suporte Tecnico;cancelado;2026-07-19 18:09:24;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 1132, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 19.85}"
INT-007104;CLI-60400;chat_site;Suporte Tecnico;em_andamento;2026-07-14 20:32:15;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.246.73"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-007105;CLI-64583;email;Ouvidoria;pendente;2026-07-21 19:16:29;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2298, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 11.31}"
