id_interacao;cliente_id;canal;departamento;status;data_hora;payload_detalhes
INT-009028;CLI-47547;whatsapp;Ouvidoria;em_andamento;2026-03-22 15:31:50;"{""numero_origem"": ""+55219752932150"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 149, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-009029;CLI-48510;telefone;Suporte Tecnico;cancelado;2026-04-07 06:53:27;"{""duracao_chamada_seg"": 411, ""fila_espera_seg"": 54, ""protocolo"": ""8809752026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-009030;CLI-22841;chat_site;Comercial;cancelado;2026-08-20 06:04:09;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.64.46"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-009031;CLI-80135;email;Suporte Tecnico;resolvido;2026-05-14 21:25:14;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2146, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 7.62}"
INT-009032;CLI-64895;chat_site;Comercial;cancelado;2026-05-25 02:32:21;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.35.171"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-009033;CLI-36956;telefone;Financeiro;em_andamento;2026-07-05 07:21:42;"{""duracao_chamada_seg"": 810, ""fila_espera_seg"": 31, ""protocolo"": ""3399222026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 1}"
INT-009034;CLI-32519;chat_site;Comercial;resolvido;2026-12-24 12:47:54;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.135.87"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-009035;CLI-75403;telefone;Ouvidoria;cancelado;2026-04-21 05:38:05;"{""duracao_chamada_seg"": 218, ""fila_espera_seg"": 239, ""protocolo"": ""9895162026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 2}"
INT-009036;CLI-64978;email;Suporte Tecnico;em_andamento;2026-10-30 18:22:04;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2451, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 7.25}"
INT-009037;CLI-71575;whatsapp;Ouvidoria;cancelado;2026-04-20 00:06:32;"{""numero_origem"": ""+55319362773714"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 86, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-009038;CLI-83756;chat_site;Financeiro;resolvido;2026-10-27 08:17:05;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.116.229"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-009039;CLI-71276;telefone;Comercial;em_andamento;2026-09-14 15:52:22;"{""duracao_chamada_seg"": 114, ""fila_espera_seg"": 147, ""protocolo"": ""7745032026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 3}"
INT-009040;CLI-90389;telefone;Comercial;cancelado;2026-08-10 06:53:57;"{""duracao_chamada_seg"": 710, ""fila_espera_seg"": 220, ""protocolo"": ""9331472026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 1}"
INT-009041;CLI-68028;email;Ouvidoria;em_andamento;2026-07-17 02:03:35;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1110, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 16.26}"
INT-009042;CLI-28975;whatsapp;Suporte Tecnico;resolvido;2026-04-16 01:31:22;"{""numero_origem"": ""+55419671498634"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 140, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-009043;CLI-30032;email;Suporte Tecnico;resolvido;2026-03-14 18:57:42;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3561, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 3.35}"
INT-009044;CLI-62497;telefone;Suporte Tecnico;cancelado;2026-02-02 15:57:21;"{""duracao_chamada_seg"": 288, ""fila_espera_seg"": 245, ""protocolo"": ""7801352026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 0}"
INT-009045;CLI-73623;email;Financeiro;resolvido;2026-08-22 12:50:54;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1167, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 19.79}"
INT-009046;CLI-86992;email;Comercial;pendente;2026-01-26 12:01:33;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 439, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 9.09}"
INT-009047;CLI-48251;whatsapp;Suporte Tecnico;em_andamento;2026-10-19 14:49:11;"{""numero_origem"": ""+55419329945259"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 27, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-009048;CLI-20694;whatsapp;Comercial;pendente;2026-03-12 14:34:58;"{""numero_origem"": ""+55119234555820"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 145, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-009049;CLI-89174;email;Ouvidoria;cancelado;2026-07-28 13:49:02;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 728, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 1.96}"
INT-009050;CLI-45369;whatsapp;Ouvidoria;resolvido;2026-11-09 23:56:53;"{""numero_origem"": ""+55419910491405"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 96, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-009051;CLI-90930;email;Comercial;resolvido;2026-12-05 15:41:18;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2165, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 18.07}"
INT-009052;CLI-40363;telefone;Suporte Tecnico;cancelado;2026-04-27 07:09:35;"{""duracao_chamada_seg"": 785, ""fila_espera_seg"": 76, ""protocolo"": ""2517252026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 3}"
INT-009053;CLI-98731;chat_site;Comercial;pendente;2026-02-12 22:21:41;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.233.245"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-009054;CLI-12931;telefone;Financeiro;pendente;2026-05-24 11:54:51;"{""duracao_chamada_seg"": 755, ""fila_espera_seg"": 183, ""protocolo"": ""2383192026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 1}"
INT-009055;CLI-66280;email;Suporte Tecnico;em_andamento;2026-09-23 19:00:13;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2532, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 14.72}"
INT-009056;CLI-89363;chat_site;Financeiro;pendente;2026-11-15 13:10:29;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.104.78"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-009057;CLI-97293;telefone;Comercial;cancelado;2026-01-23 01:16:56;"{""duracao_chamada_seg"": 434, ""fila_espera_seg"": 75, ""protocolo"": ""9960572026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 3}"
INT-009058;CLI-63503;email;Suporte Tecnico;cancelado;2026-05-08 17:36:29;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2741, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 15.07}"
INT-009059;CLI-85427;email;Suporte Tecnico;cancelado;2026-06-11 01:06:30;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3955, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 21.03}"
INT-009060;CLI-78245;chat_site;Comercial;resolvido;2026-05-11 03:45:31;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.239.67"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-009061;CLI-97703;telefone;Financeiro;pendente;2026-10-15 11:10:14;"{""duracao_chamada_seg"": 590, ""fila_espera_seg"": 127, ""protocolo"": ""4443902026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 1}"
INT-009062;CLI-62522;whatsapp;Comercial;pendente;2026-04-11 05:29:47;"{""numero_origem"": ""+55319199369040"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 84, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-009063;CLI-55394;telefone;Suporte Tecnico;em_andamento;2026-12-11 17:04:06;"{""duracao_chamada_seg"": 708, ""fila_espera_seg"": 187, ""protocolo"": ""3514132026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-009064;CLI-86824;whatsapp;Comercial;resolvido;2026-06-04 09:48:14;"{""numero_origem"": ""+55219671789320"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 65, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-009065;CLI-45328;whatsapp;Financeiro;pendente;2026-05-09 17:06:46;"{""numero_origem"": ""+55319106484633"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 121, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-009066;CLI-15668;email;Suporte Tecnico;em_andamento;2026-01-30 10:33:09;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2687, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 12.41}"
INT-009067;CLI-95655;email;Comercial;pendente;2026-07-08 03:12:01;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1099, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 22.94}"
INT-009068;CLI-70548;email;Ouvidoria;pendente;2026-04-22 18:42:40;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2702, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 6.56}"
INT-009069;CLI-64780;whatsapp;Ouvidoria;resolvido;2026-03-09 01:29:12;"{""numero_origem"": ""+55119114147021"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 91, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-009070;CLI-13147;email;Financeiro;resolvido;2026-11-17 08:42:01;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 3825, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 15.93}"
INT-009071;CLI-50520;email;Ouvidoria;em_andamento;2026-09-15 22:44:02;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1400, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 18.49}"
INT-009072;CLI-19421;chat_site;Financeiro;cancelado;2026-10-07 10:36:01;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.153.29"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-009073;CLI-21582;telefone;Financeiro;resolvido;2026-02-06 08:07:16;"{""duracao_chamada_seg"": 243, ""fila_espera_seg"": 185, ""protocolo"": ""7489122026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 3}"
INT-009074;CLI-11563;email;Ouvidoria;cancelado;2026-01-15 11:22:47;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 1786, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 17.4}"
INT-009075;CLI-22413;whatsapp;Comercial;pendente;2026-02-22 02:02:59;"{""numero_origem"": ""+55719172633652"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 37, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-009076;CLI-50880;email;Comercial;resolvido;2026-03-14 11:43:31;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2511, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 21.33}"
INT-009077;CLI-81271;telefone;Ouvidoria;em_andamento;2026-03-26 16:26:35;"{""duracao_chamada_seg"": 251, ""fila_espera_seg"": 234, ""protocolo"": ""6715742026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 2}"
INT-009078;CLI-61456;whatsapp;Comercial;cancelado;2026-11-12 01:09:10;"{""numero_origem"": ""+55719992544404"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 147, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-009079;CLI-41382;telefone;Ouvidoria;pendente;2026-05-15 23:00:57;"{""duracao_chamada_seg"": 824, ""fila_espera_seg"": 190, ""protocolo"": ""2498732026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-009080;CLI-11926;email;Financeiro;resolvido;2026-02-25 14:48:58;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2445, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 11.11}"
INT-009081;CLI-34509;chat_site;Ouvidoria;cancelado;2026-11-08 10:57:29;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.109.222"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-009082;CLI-17998;telefone;Financeiro;resolvido;2026-11-09 20:49:15;"{""duracao_chamada_seg"": 853, ""fila_espera_seg"": 49, ""protocolo"": ""1071602026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-009083;CLI-23355;whatsapp;Comercial;cancelado;2026-08-04 20:00:09;"{""numero_origem"": ""+55119769067543"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 54, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-009084;CLI-30655;whatsapp;Ouvidoria;pendente;2026-02-08 02:42:53;"{""numero_origem"": ""+55119469166577"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 108, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-009085;CLI-19120;email;Comercial;resolvido;2026-04-14 07:56:42;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 408, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 9.43}"
INT-009086;CLI-97890;chat_site;Suporte Tecnico;pendente;2026-01-24 06:59:12;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.166.42"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-009087;CLI-83945;email;Comercial;pendente;2026-06-09 21:37:39;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 3410, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 16.77}"
INT-009088;CLI-98546;email;Ouvidoria;cancelado;2026-01-02 13:26:45;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 708, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 5.64}"
INT-009089;CLI-90933;email;Comercial;em_andamento;2026-06-09 04:56:24;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 1826, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 3.27}"
INT-009090;CLI-48759;email;Financeiro;em_andamento;2026-04-20 05:11:56;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 3167, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 20.58}"
INT-009091;CLI-77842;chat_site;Ouvidoria;em_andamento;2026-03-10 23:00:05;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.52.141"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-009092;CLI-75639;whatsapp;Financeiro;pendente;2026-01-11 16:28:18;"{""numero_origem"": ""+55419611095555"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 45, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-009093;CLI-34436;email;Financeiro;pendente;2026-06-15 09:02:12;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2147, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 21.7}"
INT-009094;CLI-43137;whatsapp;Suporte Tecnico;em_andamento;2026-05-04 12:27:10;"{""numero_origem"": ""+55219664616028"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 93, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-009095;CLI-43986;chat_site;Suporte Tecnico;pendente;2026-03-15 17:54:23;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.215.116"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 9}"
INT-009096;CLI-28982;chat_site;Financeiro;pendente;2026-04-02 21:40:38;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.107.248"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-009097;CLI-23125;email;Ouvidoria;resolvido;2026-06-16 07:16:45;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3804, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 12.17}"
INT-009098;CLI-65146;email;Ouvidoria;cancelado;2026-01-09 19:36:24;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1323, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 18.73}"
INT-009099;CLI-74675;whatsapp;Financeiro;resolvido;2026-10-15 06:12:20;"{""numero_origem"": ""+55219737448755"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 100, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-009100;CLI-66303;whatsapp;Suporte Tecnico;cancelado;2026-08-31 23:44:18;"{""numero_origem"": ""+55719651261356"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 138, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-009101;CLI-32839;chat_site;Ouvidoria;em_andamento;2026-04-11 07:34:57;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.115.12"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-009102;CLI-95989;email;Financeiro;cancelado;2026-08-23 09:18:02;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3388, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 5.75}"
INT-009103;CLI-28502;email;Financeiro;em_andamento;2026-09-27 06:31:34;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3729, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 8.75}"
INT-009104;CLI-58527;whatsapp;Suporte Tecnico;pendente;2026-11-11 19:24:17;"{""numero_origem"": ""+55219686204425"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 87, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
